18,06,002,RSU May Jen HM Ryacudu,U,RS Umum,C,C,2,TINGKAT II,K,PEMKAB,Jl. Jend.Sudirman No.2 Kotabumi
18,06,003,RS Handayani,U,RS Umum,C,C,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Soekarno - Hatta No.94,Kotabumi lampung Utara"
18,07,001,RSUD Zainal Abidin Pagar Alam,U,RS Umum,C,C,2,TINGKAT II,K,PEMKAB,"Jl. Raya Lintas Sumatera,Blambangan Umpu"
18,07,002,RS Haji Kamino,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,Jl. Sriwijaya No. 56 Kp. Setia Negara Kec. Baradatu Kab. Way Kanan
18,07,003,RSU Najwa Medika,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA,"Jl. A. Yani No.306, Taman Asri, Way Kanan"
18,08,001,RSUD Menggala Tulang Bawang,U,RS Umum,C,C,2,TINGKAT II,K,PEMKAB,"Menggala,Kab.Tulang Bawang"
18,09,001,RSUD Pesawaran,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,K,PEMKAB,Jln. Raya Kedondong Desa Gedong Tataan Kec. Gedong Tataan
18,10,001,RSU Surya Asih,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA,"Jl. A. Yani No.51, Pringsewu"
18,10,002,RSIA Mutiara Hati,K,RS Khusus,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA,Jl. Raya Tambahsari No.15 Gading Rejo
18,11,001,RS ASY-SYIFA MEDIKA,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA,JL. JENDERAL SUDIRMAN
18,12,001,RS Pertamina-Bintang Amin Lampung,U,RS Umum,C,C,2,TINGKAT II,S,SWASTA,"Jl. Pramuka No.27,Bandar Lampung"
18,12,002,RSIA PURI BETIK HATI,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA,Jln. Pajajaran No 109 Jagabaya II
18,12,003,RS Mardi Waluyo,U,RS Umum,C,C,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Jenderal Sudirman 156,Kota Metro, Lampung"
18,12,004,RSIA Restu Bunda,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA,"Jl. KH. Hasyim Ashari No.73, Teluk Betung"
18,12,005,RS Jiwa Bandar Lampung,K,RS Khusus,B,B,2,TINGKAT II,V,PEMPROP,Jl. Raya Gd.Tataan KM 13 Bandar Lampung
18,12,006,RSUD Dr. A. Dadi Tjokrodipo,U,RS Umum,C,C,2,TINGKAT II,K,PEMKOT,"Jl. Basuki Rachmad No.73 Teluk Betung Utara, Bandar Lampung"
18,12,007,RSU Graha Husada,U,RS Umum,C,C,2,TINGKAT II,S,SWASTA,"Jl. Gajah Mada No.88,Bandar Lampung"
18,12,008,RSU Advent Bandar Lampung,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Teuku Umar 48,Bandar Lampung"
18,12,009,RSIA Mutiara PUTRI,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA,JL. HOS COKROAMINOTO NO. 96 ENGGAL BANDAR LAMPUNG
18,12,010,Rumkit Tk IV 02.07.04,U,RS Umum,C,C,2,TINGKAT II,T,TNI/POLRI,"Jl. Dr. A.Rivai No.7, Bandar Lampung"
18,12,011,Rumkit Bhayangkara Lampung,U,RS Umum,C,C,2,TINGKAT II,T,TNI/POLRI,Jl. Pramuka No.88 Rajabasa Bandar Lampung
18,12,012,RSU Bumi Waras,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. W. Monginsidi No.235,Bandar Lampung"
18,12,013,RS Immanuel Way Halim,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Sukarno Hatta Way Halim,Bandar Lampung"
18,12,014,RS Urip Sumoharjo,U,RS Umum,B,B,2,TINGKAT II,S,SWASTA,"Jl. Urip Sumoharjo No.200,Bandar Lampung"
18,12,015,RS Wisma Rini Pringsewu,U,RS Umum,D,D,2,TINGKAT II,S,SWASTA,Jl. Wisma Rini No.1 Pringsewu
18,12,016,RSB Anugerah Medika,K,RS Khusus,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA,"Jl. Kapten Achmad Ibrahim No.21-23 Engal, Bandar Lampung"
18,12,017,RS Kartika,U,RS Umum,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Gatot Subroto 96 B,Bandar Lampung"
18,12,018,RS Mata Permana Sari,K,RS Khusus,K,Kelas belum ditetapkan,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. HOS Cokroaminoto,B Lampung"
18,12,019,RSIA SANTA ANNA,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA,Jl.Hasanuddin no.27 Telukbetung
18,13,001,RSIA Anugerah Medical Center,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Kunang 15 Kauman, Metro"
18,13,002,"RSUD Ahmad Yani,Metro",U,RS Umum,B,B,2,TINGKAT II,K,PEMKOT,Jl. Jend.A.Yani No.13 Kota Metro
18,13,003,Rumah Sakit Bersalin Asih,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA,Jl Ahmad Yani No 52
18,13,004,RSU Muhammadiyah Metro,U,RS Umum,D,D,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat"
18,13,005,RSB Permata Hati,K,RS Khusus,C,C,2,TINGKAT II,S,SWASTA NON PROFIT,Jl. AH. Nasution No. 34-36
18,13,006,RS Islam Metro,U,RS Umum,D,D,2,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Jend.AH Nasution No.250,Metro"
19,01,001,RSU Sungai Liat,U,RS Umum,C,C,02,Tingkat II,K,PEMKAB,"Jl. Jend Sudirman 195,Sungailiat"
19,01,002,RS Jiwa Sungai Liat,K,RS Khusus,B,B,02,Tingkat II,V,PEMPROP,"Jl. Jend Sudirman,Sungai Liat"
19,01,003,RUMAH SAKIT PROPINSI DR.IR.H.SOEKARNO,U,RS Umum,K,Kelas belum ditetapkan,02,Tingkat II,V,PEMPROP,JL.ZIPUR AIR ANYIR
19,01,004,RS Medika Stania,U,RS Umum,D,D,02,Tingkat II,S,SWASTA NON PROFIT,"Jl. Jend. Sudirman No.3,Sungailiat"
19,02,001,RSUD Kabupaten Belitung,U,RS Umum,C,C,02,Tingkat II,K,PEMKAB,"Jl. Melati Tajung Pandan, Kab.Belitung"
19,02,002,RS ARSANI,U,RS Umum,C,C,02,Tingkat II,S,SWASTA,Jl. Raya Air Kenanga Kec. Sungailiat Kab. Bangka
19,02,003,RS. Almah,U,RS Umum,D,D,02,Tingkat II,S,SWASTA,Jl. Jend. Sudirman KM. 11 No. 1
19,03,001,RSUD Sejiran Setason,U,RS Umum,C,C,02,Tingkat II,K,PEMKAB,"Jl. Kadur Dalam Muntok, Kel. Air Belo, Kecamatan Muntok Bangka Barat"
19,03,002,RS Bakti Timah Muntok,U,RS Umum,K,Kelas belum ditetapkan,02,Tingkat II,S,SWASTA,Jl. Jenderal Sudirman Pangkal Pinang
19,04,001,RSUD Kab.Bangka Tengah,U,RS Umum,D,D,02,Tingkat II,K,PEMKAB,"Jl. By Pass Koba,bangka Tengah"
19,05,001,RSUD Toboali Kab.Bangka Selatan,U,RS Umum,D,D,02,Tingkat II,K,PEMKAB,Jl. Raya Gadung Toboali
19,06,001,RSUD Kab.Belitung Timur,U,RS Umum,D,D,02,Tingkat II,K,PEMKAB,Jl. Raya Gantung Ds. Padang Belitung Timur
19,71,001,RSU Bakti Timah,U,RS Umum,C,C,02,Tingkat II,S,SWASTA NON PROFIT,"Jl. Bukit Baru No.1,Pangkal Pinang"
19,71,002,RSUD Depati Hamzah,U,RS Umum,C,C,02,Tingkat II,K,PEMKOT,"Jl. Soekarno Hatta,PangkalPinang"
19,71,003,RSK BAKTI WARA,U,RS Umum,D,D,02,Tingkat II,S,SWASTA NON PROFIT,JL. SOLIHIN GP KM 4 NO. 180
19,71,004,Rumah Sakit Ibu dan Anak Muhaya,K,RS Khusus,K,Kelas belum ditetapkan,02,Tingkat II,S,SWASTA,Jl.Jend.Sudirman Pangkalpinang Kepulauan Bangka Belitung
20,01,001,RS Bhakti Timah,U,RS Umum,D,D,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Canggai Putri, Kel. Teluk Uma, Kec. Tebing"
20,01,002,RSUD Karimun,U,RS Umum,C,C,02,TINGKAT II,K,PEMKAB,"Jl. Soekarno - Hatta, Tg Balai Karimun"
20,02,001,RSU Tanjung Uban,U,RS Umum,C,C,02,TINGKAT II,V,PEMPROP,"Jl. Indun Suri-Simpang Busung No.1, Tanjung Uban Kepulauan Riau"
20,02,002,RSUD Bintan,U,RS Umum,D,D,02,TINGKAT II,K,PEMKAB,Jl. Barek Motor No 2b - Kelurahan Kijang Kota - Kecamatan Bintan Timur
20,03,001,RSUD Natuna,U,RS Umum,C,C,02,TINGKAT II,K,PEMKAB,"Jl. H.Ali Murtopo,Natuna"
20,03,002,RSU Lapangan Kepulauan Anambas,U,RS Umum,C,C,02,TINGKAT II,K,PEMKAB,"Desa Payalaman,Kecamatan Pamatak"
20,03,003,RS Lanu Ranai,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,R,TNI/POLRI,Natuna Kab.Kepulauan Riau
20,04,001,RSU Lapangan Lingga,U,RS Umum,C,C,02,TINGKAT II,V,PEMPROP,Jl. Masjid Sultan Kab.Lingga
20,04,002,RSUD Dabo,U,RS Umum,D,D,02,TINGKAT II,K,PEMKAB,"Jl. Kesehatan No.1, Dabo Singkep"
20,05,001,RS Bergerak Jemaja,U,RS Umum,D,D,02,TINGKAT II,K,PEMKAB,Jl. Padang Melang
20,06,001,RS CAMATHA SAHIDYA,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"Jl. Jend. A. Yani No.8,Batam"
20,06,002,RS Awal Bros Batam,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,"Jl. Gajah Mada Kav.I Batam, Kepulauan Riau"
20,06,003,RS Budi Kemuliaan Batam,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Budi Kemuliaan No.1,Batam"
20,06,004,RS Harapan Bunda Batam,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Seraya No.1,Batam"
20,06,005,RSUD EMBUNG FATIMAH KOTA BATAM,U,RS Umum,B,B,02,TINGKAT II,K,PEMKOT,Jl. R. Soeprapto. Blok D 1 - 9. Batu Aji. Batam
20,06,006,RS Otorita Batam,U,RS Umum,B,B,02,TINGKAT II,S,BUMN,"Jl. Dr. Cipto Mangunkusumo Sekupang,Batam"
20,06,007,RS Ibu dan Anak Nuruddiniyah,U,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Raya Sei Panas - Batam
20,06,008,RS Santa Elisabeth Batam,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Anggrek Blok II,Lubuk Baja Batam"
20,06,009,RS Charis Medika,U,RS Umum,D,D,02,TINGKAT II,S,SWASTA,"Komp.Mukakuning Paradise II Jl. R.Soeprapto Blok D 1-9, Batu Aji"
20,06,010,RSIA Permata Hati,U,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Bunga Raya No.3A/3B,Batam"
20,06,011,RSIA Mutiara Aini,U,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,"Jl. Batu Aji II Blok A No.01, Kel.Buliang, Kec.Batu Aji - Batam"
20,07,001,RSUD Provinsi Kepulauan Riau Tanjungpinang,U,RS Umum,C,C,02,TINGKAT II,V,PEMPROP,JL. W.R Supratman No. 100 Km. 8
20,07,002,RSUD Kota Tanjung Pinang,U,RS Umum,C,C,02,TINGKAT II,K,PEMKOT,"Jl. Sudirman 795,Tanjung Pinang"
20,07,003,RS AL Dr Midiyato S,U,RS Umum,B,B,02,TINGKAT II,T,TNI/POLRI,"Jl. Ciptadi No.1,Tanjung Pinang"
20,07,004,RS Antam Bauksit,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,BUMN,"Jl. Kesehatan C. 36,Tg Pinang"
31,01,001,RSU KEPULAUAN SERIBU,U,RS Umum,D,D,02,TINGKAT II,V,PEMPROP,"Pulau Pramuka, Kel. Pulau Panggang"
31,02,001,RSUP Fatmawati,U,RS Umum,A,A,03,TINGKAT III,P,KEMKES,"Jl. RS Fatmawati Cilandak,Jaksel"
31,02,002,RS AL Cilandak,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,T,TNI/POLRI,"Jl. Raya Cilandak,Jaksel"
31,02,003,SILOAM HOSPITALS,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. RA Kartini No. 8 Cilandak
31,02,004,RS Pondok Indah,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Metro Duta Kav. UE Pondok Indah,Jaksel"
31,02,005,RSU MRCCC Siloam Semanggi,K,RS Khusus,A,A,03,TINGKAT III,S,SWASTA,"Jl. Garnisun Kav. 2-3 karet Semanggi, Setiabudi"
31,02,006,"RSIA "" Aulia """,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Jeruk Raya No.15 RT.011 RW 01,Jagakarsa Jaksel"
31,02,007,RS Mata AINI Prof. dr. Isak Salim,K,RS Khusus,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. HR Rasuna Said,Jaksel"
31,02,008,RS Dr. Suyoto Pusrehab Kemhan,U,RS Umum,B,B,02,TINGKAT II,P,KEMENTERIAN LAIN,Jl. RC. Veteran No. 178 Bintaro
31,02,009,RSIA Brawijaya Women and Children Hospital,K,RS Khusus,B,B,02,TINGKAT II,S,SWASTA,"Jl..Taman Brawijaya No.1,Cepete Utara,Jaksel"
31,02,010,RS KO Jakarta,K,RS Khusus,B,B,02,TINGKAT II,P,KEMKES,"Jl. Lapangan Tembak no 75 kel cibubur No.76,Jaktim"
31,02,011,RSB Budhi Jaya,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Dr. Sahardjo 120,Jaksel"
31,02,012,RS Sahid Sahirman,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,Jl. Jend.Sudirman No.86
31,02,013,RS Agung,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Sultan Agung No.67,Jaksel"
31,02,014,RSIA Zahirah,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"Jl. Sirsak No.21 RT/RW 009/001,Jagakarsa,Jaksel"
31,02,015,RS Jakarta,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Jend.Sudirman Kav.49,Jaksel"
31,02,016,RSU Prikasih,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. RS Fatmawati Raya No. 74, Pd. Labu-Cilandak"
31,02,017,RS Bhayangkara Sespimma Polri,U,RS Umum,D,D,02,TINGKAT II,T,TNI/POLRI,"JL. CIPUTAT RAYA NO 40, KELURAHAN PONDOK PINANG, KECAMATAN KEBAYORAN LAMA"
31,02,018,RS Jiwa Dharmawangsa,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Darmawangsa Raya Blok P/ II No.13, Jakarta Selatan"
31,02,019,RSIA Andhika,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jakarta Selatan
31,02,020,RS Pusat Pertamina,U,RS Umum,B,B,02,TINGKAT II,S,BUMN,"Jl. Kyai Maja No.43 Kebayoran Baru,Jakarta Selatan"
31,02,021,RS Setia Mitra,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Fatmawati No. 80-82,Jaksel"
31,02,022,RSB Asih,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Panglima Polim I/34 Melawai - Kebayorann Baru
31,02,023,RS Jakarta Medical Center (JMC),U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"Jl. Buncit Raya No.15, Jakarta Selatan"
31,02,024,RS Tebet,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,Jl Let.Jen.MT Haryono kav 13 Jakarta Selatan
31,02,025,RS MMC,U,RS Umum,A,A,03,TINGKAT III,S,SWASTA,"Jl. H R. Rasuna Said No.21,Jaksel"
31,02,026,RSU Gandaria,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"Jl. Gandaria Tengah 11 Kby Baru,Jaksel"
31,02,027,RS Siaga Raya,U,RS Umum,D,D,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Siaga Raya Kav.4-8, Pejaten Barat pAsar minggu Jaksel"
31,02,028,RS Medistra,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"Jl. Gatot Subroto Kav 59,"
31,02,029,RSU Tria Dipa,U,RS Umum,D,D,02,TINGKAT II,S,SWASTA,"Jl. Raya Pasar Minggu No.3A,Jaksel"
31,02,030,RSB Durentiga,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. Duren Tiga Raya No.5 Pancoran Jaksel
31,02,031,RSIA Muhammadiyah Taman Puring,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Gandaria I/20 Kebayoran Baru, Jaksel"
31,02,032,RSB Asri,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,"jl. Duren 3 Raya No. 20 Duren 3, Pancoran"
31,02,033,RSIA Yadika Kebayoran Lama,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. Ciputat Raya No. 5
31,02,034,RSIA KEMANG MEDICAL CARE,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. Ampera Raya No. 34
31,02,035,RSGM Univ.Prof.Moestopo,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Bintaro Permai Raya,Jaksel"
31,02,036,RSU Avisena,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,"Jl. H. Rohimin No. 30 Kel. Ulujami, Kec. Pesanggrahan"
31,02,037,RS THT Bedah Yayasan Yurino,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Ciranjang No.20-22,Jaksel"
31,02,038,RSB Panti Nugeraha,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Senayan 26 Kby.Baru,Jaksel"
31,02,039,RS Harapan Kartini,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Ampera Raya No.1,Jaksel"
31,02,040,RS Indah Medika,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Tebet Raya No. 4-6,Jaksel"
31,02,041,RSB Kartini,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Ciledug Raya No.94-96 Cipulir, Keabayoran Lama"
31,02,042,RS Mayapada,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,Jalan Lebak Bulus I. Kav. 29
31,03,001,Rumkit Tk IV Cijantung,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,T,TNI/POLRI,"Jl. Mahoni No 1 Cijantung II Rt 005/004 Pasar Rebo,Jaktim"
31,03,002,RSU Pasar Rebo,U,RS Umum,B,B,02,TINGKAT II,K,PEMKOT,"Jl. TB Simatupang No.30,Jaktim"
31,03,003,RSIA BUNDA ALIYAH,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,Jl. Pahlawan Revolusi No. 100 Pondok Bamabu
31,03,004,RS Pusat Otak Nasional,K,RS Khusus,B,B,02,TINGKAT II,P,KEMKES,"Jl MT Haryono, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur"
31,03,005,RS Yadika,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. P.Revolusi No.47 Pondok Bambu Jaktim
31,03,006,RSIA Restu Kasih,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,Jl. Raya Bogor KM 19 No. 3A Kramat Jati
31,03,007,RS Islam Jakarta Timur,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Raya Pondok Kopi Jakarta Timur
31,03,008,RSUP Persahabatan,U,RS Umum,A,A,03,TINGKAT III,P,KEMKES,"Jl. Persahabatan Raya No. 1,Jaktim"
31,03,009,RSK Bedah Rawamangun,K,RS Khusus,C,C,02,,S,SWASTA NON PROFIT,"Jl. Balai Pustaka Raya No. 29 - 31, Rawamangun"
31,03,010,RS Bhayangkara Tk. I R.SAID SUKANTO,U,RS Umum,A,A,03,TINGKAT III,T,TNI/POLRI,"Jl. Raya Bogor Kramat Jati,Jakarta Timur"
31,03,011,RS Mediros,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,Jl. Perintis Kemerdekaan Kav.149 Jakarta Timur
31,03,012,RSIA SAMMARIE BASRA,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Basuki Rachmat No. 31, Pondok Bambu, Duren Sawit"
31,03,013,RS FK UKI,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. May.Jen Soetoyo Cawang,Jakarta Timur"
31,03,014,RSU Kartika Pulo Mas,U,RS Umum,D,D,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Pulo Mas Timur K No 2 Jaktim
31,03,015,RSU Haji Jakarta,U,RS Umum,B,B,02,TINGKAT II,V,PEMPROP,Jl. Raya Pondok Gede Jaktim
31,03,016,RS Jiwa Islam Klender,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Bunga Rampai X P.Klender Jaktim
31,03,017,Rumah Sakit Antam Medika,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Pemuda Raya No. 1A, Pulogadung"
31,03,018,RSUD Budhi Asih,U,RS Umum,B,B,02,TINGKAT II,V,PEMPROP,"Jl. Dewi Sartika, Cawang III/ 200,Jakarta Timur"
31,03,019,RSPAU dr. Esnawan Antariksa,U,RS Umum,B,B,02,TINGKAT II,T,TNI/POLRI,"Jl. Merpati No. 2 Halim Perdana Kusuma, Jakarta"
31,03,020,RSIA Hermina,K,RS Khusus,B,B,02,TINGKAT II,S,SWASTA,"Jl. Jatinegara Barat 126,Jaktim"
31,03,021,RS Omni Medical Center,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Pulomas Barat VI/20,Jaktim"
31,03,022,RS Dharma Nugraha,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. Balai Pustaka Baru 19 Rawamangun
31,03,023,RS Harapan Bunda,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,Jl. Raya Bogor Km.22 No.44 Jaktim
31,03,024,RS PENGAYOM CIPINANG,U,RS Umum,D,D,02,TINGKAT II,P,KEMENTERIAN LAIN,"Jl. Raya Bekasi Timur 170 B, Jaktim"
31,03,025,RS Ibu dan Anak Sayyidah,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,"Jl. Taman malaka Selatan No.6 Pondok Kelapa, Jaktim"
31,03,026,RS Pusdikkes,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,TNI/POLRI,"Jl. Raya Bogor,Jakarta Timur"
31,03,027,RSU Admira,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,Jl. Kayu Putih Raya No.1
31,03,028,RS Premier Jatinegara,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,"Jl. Jatinegara Timur No.85A-87,Jaktim"
31,03,029,RS Harapan Jayakarta,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Bekasi Timur No. 6 Jaktim
31,03,030,RS Harum,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Tarum Barat, Kalimalang"
31,03,031,RS Jiwa Duren Sawit,K,RS Khusus,A,A,03,TINGKAT III,V,PEMPROP,Jl. Duren Sawit Baru Jakarta Timur
31,03,032,RSIA Resti Mulya,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,Jl. Pahlawan Komarudin no. 05 penggilingan - Cakung
31,03,033,RUMAH SAKIT GIGI DAN MULUT ANGKATAN UDARA,K,RS Khusus,B,B,02,TINGKAT II,T,TNI/POLRI,"Jl.Puntodewo 1 Dirgantara 2, Halim Perdanakusuma"
31,03,034,RS Jantung Bina Waluya,K,RS Khusus,C,C,02,TINGKAT II,K,PEMKOT,jalan
31,03,035,RS Jantung Jakarta,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jakarta Timur
31,03,036,RSU ADHYAKSA,U,RS Umum,C,C,02,TINGKAT II,P,KEMENTERIAN LAIN,Jl. Raya Hankam No. 60 Ceger Cipayung
31,03,037,RSU COLUMBIA ASIA-PULOMAS,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA,Jl. Kayu Putih Raya No. 1
31,04,001,RS Pertamina Jaya,U,RS Umum,C,C,02,TINGKAT II,S,BUMN,Jl. A. Yani No. 2 By Pass Jakarta Pusat
31,04,002,RS Islam Jakarta Cempaka Putih,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Cempaka Putih Tengah I Jakarta Pusat
31,04,003,RSIA Budi Kemuliaan,K,RS Khusus,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Budi Kemuliaan No.25 Jakarta Pusat
31,04,004,RSK THT Bedah Proklamasi,K,RS Khusus,K,Kelas belum ditetapkan,02,TINGKAT II,S,SWASTA NON PROFIT,"Jl. Proklamasi No. 43, Menteng - Jakarta Pusat"
31,04,005,RS Sint Carolus,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Salemba Raya No.41 Jakarta Pusat
31,04,006,RS Mitra Kemayoran,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,Jl. Landas Pacu Timur Kemayoran
31,04,007,RSU PGI CIKINI,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA NON PROFIT,Jl. Raden Saleh No. 40 Jakpus
31,04,008,RSIA Tambak,K,RS Khusus,C,C,02,TINGKAT II,S,SWASTA,"Jl. Tambak No.18 Manggarai, Jakpus"
31,04,009,RSU Dr. Cipto Mangunkusumo,U,RS Umum,A,A,03,TINGKAT III,P,KEMKES,Jl. Diponegoro 71 Jakarta Pusat
31,04,010,Rumkit Tk II M.Ridwan Meuraksa,U,RS Umum,K,Kelas belum ditetapkan,02,TINGKAT II,T,TNI/POLRI,"Jl. Kramat Raya No.174, Jakarta Pusat"
31,04,011,RS Husada,U,RS Umum,B,B,02,TINGKAT II,S,SWASTA,Jl. Raya Mangga Besar No.137/139 Jakpus
31,04,012,RSU Menteng Mitra Afia,U,RS Umum,C,C,02,TINGKAT II,S,SWASTA,Jl. Kalipasir No.9 Jakarta Pusat
